(2, 1.3994024139563244)
(3, 1.383387659833966)
(3, 1.3916697863877128)
(0, 1.3991479564075342)
(0, 1.4069076103654456)
(2, 1.402777456573433)
(3, 1.404453153515011)
(4, 1.3773047162602792)
(1, 1.3718205437257285)
(2, 1.3986040654096883)
(1, 1.4032073066523474)
(2, 1.4038300521222338)
(2, 1.3445149155358216)
(1, 1.3867519239450177)
(1, 1.3903620190260242)
(0, 1.387934395472218)
(4, 1.39770267694071)
(4, 1.3651730903321866)
(1, 1.3892176531758822)
(0, 1.3994690723524026)
(3, 1.4026347121594602)
(1, 1.398376921147692)
(4, 1.4128544593604244)
(1, 1.4046602999711326)
(2, 1.4053863588902469)
(0, 1.4048668921711402)
(2, 1.4074704153851736)
(4, 1.3931952962485785)
(1, 1.4115080931400947)
(4, 1.402059065981014)
(4, 1.4066067376834415)
(4, 1.3944674514252775)
(3, 1.4049564481216368)
(2, 1.3974587695706624)
(4, 1.3937825206498216)
(3, 1.3826134048048202)
(4, 1.4028494490864654)
(2, 1.410030033917948)
(3, 1.4124273273471966)
(4, 1.4085537001298198)
(3, 1.4020995885655976)
(0, 1.4005137872472186)
(3, 1.4038104283775301)
(4, 1.4091247588448474)
(0, 1.3566585661009258)
(0, 1.4058749935320194)
(4, 1.3958346887639042)
(0, 1.3969942628983067)
(1, 1.3339115035834925)
(1, 1.3971361479910158)
(2, 1.3817361887161983)
(0, 1.4109143348106454)
(1, 1.4011253656729752)
(3, 1.38320513093386)
(0, 1.3964662852180614)
(4, 1.4053990956408657)
(3, 1.393014158134266)
(3, 1.4005060300045415)
(4, 1.404826398510253)
(0, 1.4073557694142327)
(3, 1.3481305160426922)
(3, 1.3819755631853952)
(2, 1.391340585997096)
(2, 1.3856930480929548)
(0, 1.3892010453424872)
(4, 1.3889272297414041)
(2, 1.2835914310478074)
(3, 1.3872563572262513)
(0, 1.3997590277787182)
(1, 1.407460988893015)
(2, 1.4097259293511877)
(3, 1.388064459176822)
(1, 1.4108762378704747)
(0, 1.4046259879133656)
(1, 1.3600803211346637)
(0, 1.400183569720865)
(3, 1.382574455158887)
(3, 1.3766690151349872)
(4, 1.4039656411507184)
(3, 1.3906999337498271)
(4, 1.3972194407452045)
(1, 1.3558184062657814)
(3, 1.3664780173142073)
(3, 1.4004100148782725)
(2, 1.385965844623708)
(2, 1.3843666902783043)
(3, 1.3985083603046244)
(1, 1.4108968405173556)
(1, 1.3750370951850504)
(1, 1.3965030026487184)
(2, 1.3714100866533954)
(1, 1.4085730477310159)
(2, 1.4093213279518617)
(1, 1.4002078796017596)
(1, 1.4114246125623702)
(4, 1.3528762366081613)
(4, 1.4110248124841756)
(1, 1.3880031185659336)
(4, 1.4020864898940046)
(4, 1.3941102605996392)
(2, 1.393190637354231)
(4, 1.4029212681549648)
(4, 1.3959562171313802)
(3, 1.4047068534449647)
(4, 1.4117821151326189)
(3, 1.3983908057893035)
(2, 1.37008127464873)
(2, 1.3815783956259673)
(1, 1.3864505970132304)
(2, 1.4107460674476175)
(1, 1.3619537633830927)
(0, 1.3922389594692772)
(2, 1.3977766468792248)
(1, 1.408695837117363)
(0, 1.399333359669754)
(1, 1.4097311202137217)
(0, 1.3936818484457478)
(2, 1.403035151428206)
(3, 1.3966731483046317)
(3, 1.387455919263159)
(1, 1.4048188724726072)
(1, 1.402736224483074)
(4, 1.3945871252954907)
(0, 1.3947047152011005)
(3, 1.4097823436175698)
(2, 1.3949913600179822)
(4, 1.4069719578242126)
(2, 1.3865401872171113)
(1, 1.398081897754313)
(2, 1.4072251235866586)
(2, 1.3986480379132964)
(1, 1.383227333953796)
(4, 1.4124074583212414)
(4, 1.3969452886413027)
(4, 1.402679472378324)
(0, 1.3713861590271068)
(4, 1.3931005023414802)
(4, 1.406297640496298)
(3, 1.412049814998704)
(1, 1.390478298721268)
(1, 1.391408554775785)
(1, 1.3710211837399255)
(2, 1.4053249913649553)
(1, 1.400891274546627)
(0, 1.4022462426959674)
(1, 1.4028820309947672)
(3, 1.3697032343577293)
(3, 1.3964698115813292)
(4, 1.3976257271573946)
(2, 1.393719711675553)
(2, 1.407726973232962)
(4, 1.3720739930358175)
(3, 1.413206933114486)
(1, 1.3465247069887536)
(3, 1.2718710941000537)
(2, 1.4020562269310224)
(2, 1.3982577409490404)
(2, 1.4021095007904918)
(0, 1.4061258277854427)
(1, 1.390514525563459)
(1, 1.387183266386849)
(0, 1.3977531093842264)
(2, 1.4002541582037966)
(1, 1.3224432293239639)
(0, 1.3968840976165358)
(2, 1.4066822976190148)
(1, 1.4022848057346715)
(3, 1.4038100468395995)
(2, 1.3897359406426575)
(2, 1.3998690244522287)
(2, 1.3302889578200323)
(4, 1.4041306794942663)
(0, 1.4039503209715285)
(4, 1.4100427809271978)
(0, 1.3929739565977306)
(3, 1.398455993210482)
(1, 1.387247952897219)
(4, 1.383781309143605)
(0, 1.4033449489019767)
(1, 1.4094088568264596)
(2, 1.4112340738615878)
(0, 1.4123094688841127)
(2, 1.4076772664021573)
(4, 1.4054273445648695)
(2, 1.3958394930101181)
(0, 1.4037380623256719)
(4, 1.3924074791446988)
(1, 1.4117033378364818)
(4, 1.4054630411197684)
(1, 1.3871027511152278)
(0, 1.386265790770151)
(2, 1.4053517874002321)
(2, 1.4051981540499323)
(2, 1.4115892898804703)
(1, 1.394728940895692)
(1, 1.3853509361744678)
(3, 1.3687211399235122)
(4, 1.398885611761025)
(1, 1.3937470509184509)
(4, 1.3802900108873295)
(3, 1.3156614558066821)
(1, 1.4029334452944635)
(2, 1.4101156779102222)
(3, 1.3987842960256383)
(4, 1.3942340774706843)
(3, 1.4010725917887292)
(2, 1.3864506725798162)
(1, 1.4106712740535259)
(0, 1.3653978475791588)
(4, 1.4101526108276425)
(0, 1.4121469264632938)
(4, 1.411020694269281)
(3, 1.3896506075608348)
(2, 1.3938003589701227)
(2, 1.4097913574800967)
(4, 1.4069023129536922)
(2, 1.394564378761168)
(4, 1.39045671342532)
(3, 1.4071638691949346)
(0, 1.3926314162426503)
(0, 1.4064500967691977)
(4, 1.3874904478420393)
(1, 1.3837265198880755)
(2, 1.4078096686630484)
(1, 1.3818350436115356)
(1, 1.3974593577600396)
(1, 1.3845339302098898)
(4, 1.3916300088284546)
(3, 1.4114774089606053)
(3, 1.3800462338095818)
(3, 1.3820473294835023)
(4, 1.3675256610001438)
(4, 1.4137497926528966)
(2, 1.3826450187616484)
(0, 1.4092819084984645)
(4, 1.4112342833837521)
(3, 1.354848748761683)
(0, 1.4061562203892137)
(3, 1.3957018525536495)
(1, 1.4075053975782763)
(3, 1.3790465917967496)
(0, 1.411610437988563)
(3, 1.3580478531769886)
(2, 1.397011510481709)
(1, 1.3909148405516936)
(1, 1.3941136824665767)
(2, 1.3910366687751072)
(2, 1.3911437308584893)
(0, 1.4017463904318683)
(0, 1.3956627538306714)
(2, 1.387069842054354)
(4, 1.3965666092075149)
(4, 1.3574108369205078)
(4, 1.342061384756935)
(1, 1.388447059639575)
(3, 1.400697492071662)
(2, 1.4111826864228474)
(1, 1.3642751747831527)
(4, 1.4093010608351113)
(2, 1.4090569847288736)
(0, 1.3851517768059387)
(0, 1.4059649242631818)
(2, 1.3783033189322917)
(0, 1.4059864913098759)
(1, 1.3924721067214894)
(3, 1.4090868126051268)
(3, 1.3662638628302068)
(4, 1.3965459576011088)
(4, 1.3898400201094283)
(1, 1.4094679602327815)
(0, 1.404856244074439)
(3, 1.3951053106538238)
(1, 1.37720807505237)
(3, 1.3908558452634845)
(0, 1.3707712115890387)
(1, 1.4107812660833061)
(1, 1.4076635760283114)
(3, 1.4114358564029368)
(3, 1.3958631224500615)
(0, 1.400870647306869)
(0, 1.361168283904748)
(2, 1.4014295960707046)
(0, 1.4054277569245022)
(4, 1.3422943945699868)
(2, 1.4085430533133239)
(0, 1.4040876844267813)
(1, 1.3908448107676585)
(3, 1.3862560603049796)
(0, 1.4010318411619107)
(1, 1.4020213391010996)
(0, 1.412741853563315)
(1, 1.393931356346914)
(2, 1.4022604118545976)
(1, 1.3806110054634895)
(1, 1.3258824994552953)
(2, 1.3863490647106833)
(4, 1.3422511656714309)
(0, 1.409554831283963)
(2, 1.3505466087527291)
(2, 1.3884651642325725)
(1, 1.3938401146754849)
(1, 1.4089158182687742)
(3, 1.3794965484082449)
(0, 1.408913153285407)
(1, 1.37357104410628)
(4, 1.3890972624371345)
(0, 1.4031821482887425)
(1, 1.399325902067723)
(4, 1.4082914424439463)
(0, 1.3966800156705306)
(1, 1.351458315908123)
(0, 1.4016241810105436)
(1, 1.4039167621043334)
(0, 1.402761255849709)
(2, 1.4021179383612628)
(4, 1.3633673282370773)
(0, 1.3903001037293492)
(1, 1.3928672585884148)
(3, 1.4048098885638631)
(1, 1.4017743822416153)
(4, 1.4022116990316362)
(3, 1.408960575932336)
(1, 1.375133488987343)
(0, 1.3945326025326932)
(2, 1.381065816922521)
(4, 1.400830524243717)
(4, 1.3958121088574158)
(2, 1.4116463476019712)
(0, 1.4028919845995227)
(1, 1.3934323259927497)
(1, 1.4115090934306787)
(4, 1.3921075388864572)
(2, 1.3957335328173972)
(3, 1.4086448498763469)
(0, 1.401131184373319)
(3, 1.4110642424608741)
(3, 1.3851159010115621)
(4, 1.4003240352162465)
(3, 1.4112964851804655)
(1, 1.4121107354193163)
(3, 1.3873633900912283)
(1, 1.4109402179104675)
(2, 1.4001188532731879)
(2, 1.366929335160303)
(3, 1.3954627003906954)
(3, 1.3915546463542328)
(4, 1.4050095248968368)
(2, 1.4047308193006314)
(2, 1.3579055958366835)
(0, 1.395716723710014)
(3, 1.3952376650611957)
(2, 1.410822280656379)
(0, 1.410447096048729)
(4, 1.4005196747157587)
(3, 1.4016756526460512)
(4, 1.4112081443889248)
(3, 1.392077221127215)
(4, 1.3992067533176762)
(1, 1.3842366514826323)
(4, 1.3525311011203884)
(2, 1.3909427761643618)
(1, 1.391674647104766)
(4, 1.3951322160125486)
(1, 1.3696322204071327)
(1, 1.3719979498654606)
(2, 1.3888218435899369)
(1, 1.4048361629672246)
(3, 1.3885627697489848)
(3, 1.4120182630958371)
(4, 1.3971572224196915)
(2, 1.4012357063226206)
(3, 1.4111641604415819)
(1, 1.4020200791556476)
(2, 1.3820045876611422)
(0, 1.3971404777088634)
(4, 1.4107422273753192)
(2, 1.3871842150821265)
(2, 1.3626829549531951)
(4, 1.3807136459356384)
(2, 1.3744941218767548)
(1, 1.3925043759597884)
(0, 1.412570927487658)
(2, 1.3900042903248346)
(4, 1.4000372472799885)
(1, 1.411826008786183)
(3, 1.3502687640370516)
(3, 1.397375709927444)
(1, 1.3970798517537248)
(2, 1.4034587401084662)
(3, 1.4107132005425507)
(2, 1.4131879402033258)
(4, 1.405411023625555)
(0, 1.403092716766006)
(3, 1.4111957530496235)
(0, 1.3985372404173932)
(3, 1.3896221488305818)
(1, 1.4080678365278636)
(1, 1.3838900688150362)
(1, 1.37463135461792)
(0, 1.398545243224198)
(3, 1.399080509370173)
(3, 1.37573890043995)
(4, 1.3752914224125914)
(0, 1.401851234127758)
(4, 1.3995098762610279)
(1, 1.4086276918639968)
(2, 1.3925621276629558)
(2, 1.3984227214700822)
(0, 1.3962092954010525)
(1, 1.412395595092602)
(0, 1.394903651668676)
(1, 1.3935561905633649)
(1, 1.3964762767160077)
(2, 1.4084992173368354)
(1, 1.397708644768441)
(4, 1.4111836105650246)
(2, 1.3941693862497442)
(1, 1.4108368203104675)
(4, 1.400575527693041)
(3, 1.4064459039471204)
(0, 1.4082717615513638)
(1, 1.410689183630639)
(4, 1.3889845596813384)
(3, 1.392393975762173)
(1, 1.3849464707408388)
(0, 1.357137419152332)
(4, 1.410653999696572)
(4, 1.3897185271328674)
(1, 1.3889806603642365)
(3, 1.3743242096258805)
(0, 1.4123676343203861)
(1, 1.399814826774764)
(2, 1.4093028645142456)
(1, 1.4040138839195446)
(1, 1.3863263390658522)
(3, 1.4131755629998897)
(2, 1.3940295984225504)
(3, 1.3795758201493487)
(2, 1.4027170101901065)
(0, 1.3763495156258254)
(4, 1.4111740796637386)
(3, 1.3880911350905938)
(4, 1.3704112438237988)
(4, 1.4049489873042658)
(3, 1.4032020350771186)
(3, 1.394035413590807)
(1, 1.3606525553894067)
(2, 1.4026768026948164)
(2, 1.3790534225138513)
(2, 1.4046734251766908)
(3, 1.3920113490034323)
(3, 1.4096237281149446)
(4, 1.4077433850324683)
(3, 1.3793458957258846)
(3, 1.4011331524094481)
(3, 1.4059279968304488)
(1, 1.4034633665949583)
(3, 1.4065973868976667)
(2, 1.3893934772934475)
(1, 1.411551351903255)
(1, 1.400746801243004)
(3, 1.4074108372006247)
(4, 1.4066607755022846)
(0, 1.402317371866787)
(4, 1.3957553674016527)
(0, 1.3965407118556532)
(1, 1.395106193644486)
(1, 1.4002481309365427)
(2, 1.4099768558182713)
(4, 1.4022238202123953)
(2, 1.3920622755034788)
(1, 1.4079186037465017)
(1, 1.4028314660524783)
(1, 1.4057786406965938)
(3, 1.410907055497484)
(4, 1.3912443606908471)
(3, 1.3861444778490557)
(1, 1.4066585509167244)
(0, 1.3960374653922636)
(3, 1.4124731281190313)
(2, 1.4074528631975)
(3, 1.3994906054029934)
(1, 1.3691217439075931)
(0, 1.4006773768977152)
(4, 1.4061976805255456)
(1, 1.390246726205531)
(0, 1.405496206147454)
(2, 1.393817809400407)
(3, 1.3819590079736206)
(1, 1.3946023372442766)
(4, 1.3988146286128722)
(0, 1.3977258509022354)
(3, 1.4008478821381682)
(1, 1.3941241030388272)
(2, 1.4093377348152683)
(1, 1.3928278612028064)
(3, 1.4015774239013061)
(1, 1.401244022326542)
(1, 1.3640757337790126)
(1, 1.3988565335109635)
(2, 1.4135046562567142)
(1, 1.375010709021662)
(2, 1.3972969422530161)
(1, 1.3858221298273203)
(2, 1.4027295864846585)
(2, 1.4083154836196714)
(3, 1.3990069811154622)
(1, 1.3839264037569934)
(1, 1.3887309803780918)
(4, 1.397890120013065)
(0, 1.407495823005881)
(2, 1.4044198993625343)
(3, 1.4036421534134085)
(3, 1.3949002676759474)
(2, 1.3954346110669167)
(0, 1.4100505607531555)
(1, 1.4116643940458464)
(0, 1.4071941787790925)
(1, 1.4035741288617445)
(0, 1.4100135712484527)
(0, 1.39571746033239)
(3, 1.40239651629551)
(1, 1.378975912690251)
(0, 1.3977098164440167)
(0, 1.3790885706518712)
(0, 1.3943450347814736)
(4, 1.3787080234777633)
(4, 1.3821798107758976)
(2, 1.366564821637222)
(1, 1.409893199088014)
(2, 1.4045479452768976)
(0, 1.395936061152698)
(2, 1.2960793991248103)
(4, 1.3940407884650918)
(4, 1.386725332127561)
(0, 1.3873618102326315)
(4, 1.3975929948528376)
(0, 1.4048610710556735)
(4, 1.4021420455409928)
(1, 1.3823080833399846)
(4, 1.4057359308925235)
(3, 1.3965370531487558)
(4, 1.3769983832303954)
(2, 1.3820997932379029)
(2, 1.3777033534881653)
(2, 1.383224094829733)
(4, 1.3941265799586313)
(2, 1.39374864064397)
(2, 1.4041887439127716)
(4, 1.4094138921036747)
(3, 1.3118594908374992)
(2, 1.3932745593103004)
(4, 1.4002030268965062)
(0, 1.4041619559537675)
(1, 1.4074808887512131)
(0, 1.406256801286299)
(1, 1.3876076580707983)
(4, 1.3810583392188687)
(4, 1.3648444318651582)
(2, 1.375715325284546)
(4, 1.3353841531366846)
(1, 1.4028028381937083)
(2, 1.3815992544763755)
(3, 1.4095775008648765)
(1, 1.3960667921532393)
(4, 1.404195869919071)
(0, 1.409637710252326)
(3, 1.4026336416524139)
(3, 1.4068341946667144)
(1, 1.3968663254863962)
(3, 1.3962051590895677)
(3, 1.3744329554313672)
(1, 1.3649248828876799)
(4, 1.4078817684590874)
(1, 1.3990798262283644)
(2, 1.398155130979475)
(2, 1.407751974213025)
(4, 1.4039600253674132)
(4, 1.401129417275025)
(1, 1.1761951560047583)
(1, 1.4056756081629391)
(4, 1.4123712551348493)
(0, 1.3954123983358886)
(3, 1.4007368558018598)
(1, 1.4029120361770897)
(2, 1.3992253168656152)
(4, 1.403309704664971)
(1, 1.355891506704246)
(1, 1.2493045115429344)
(4, 1.3932082097505494)
(1, 1.2762967883707552)
(1, 1.4020845498196808)
(4, 1.3939952435785445)
(3, 1.402801785681365)
(0, 1.4038498942779374)
(4, 1.3918946648174981)
(1, 1.3878398310632587)
(4, 1.4022182276576964)
(3, 1.403236056676913)
(0, 1.3983905643183965)
(0, 1.4092370351811356)
(3, 1.3804843480309883)
(3, 1.4125331795084766)
(4, 1.4116522047831583)
(4, 1.4109219931914254)
(1, 1.4093493445171594)
(3, 1.402441466467541)
(4, 1.4101537202945318)
(0, 1.395662706759965)
(4, 1.4011110144643302)
(2, 1.395851896703912)
(0, 1.4037101364211804)
(4, 1.405385683988378)
(4, 1.3812940542749392)
(1, 1.385807121191545)
(3, 1.4039456335288176)
(4, 1.401878637550847)
(3, 1.4127569401119335)
(0, 1.4079321018697657)
(3, 1.4118170889931025)
(4, 1.3396452594692307)
(4, 1.401852858957159)
(4, 1.3581435178178185)
(3, 1.3936761469009418)
(0, 1.3896209906020422)
(3, 1.3648183382826475)
(3, 1.3979653592413215)
(4, 1.4027123869679694)
(1, 1.3723135517616676)
(2, 1.3858139180193487)
(4, 1.385100900959066)
(3, 1.3818964656569832)
(3, 1.4105279120688128)
(1, 1.3973777586506018)
(4, 1.3770775621130957)
(1, 1.3964774014058314)
(1, 1.409920497944893)
(1, 1.4107961167495744)
(0, 1.4069665369116993)
(1, 1.3980524043934843)
(4, 1.3684641459166464)
(0, 1.4052948195684503)
(3, 1.3947373365338491)
(0, 1.4069612812444203)
(4, 1.362124784466283)
(3, 1.4016418703893059)
(0, 1.4031552285367315)
(0, 1.4012599822041543)
(2, 1.237656409536263)
(3, 1.4122949498240274)
(1, 1.411183449405868)
(0, 1.3973784995127578)
(3, 1.411626227436543)
(3, 1.410765923360806)
(2, 1.370005990411114)
(4, 1.3847036001232165)
(3, 1.3964131855592128)
(4, 1.4034116832562962)
(2, 1.3908503617960706)
(2, 1.396420937274125)
(2, 1.4061506779975155)
(2, 1.4022734844128395)
(0, 1.4126160323140766)
(1, 1.3929778773699124)
(4, 1.399763469634277)
(2, 1.3991819621920343)
(0, 1.3978067411861104)
(4, 1.3643112207565349)
(2, 1.3823565644949807)
(3, 1.4000082435889252)
(1, 1.3908261034357885)
(2, 1.4083449665008492)
(4, 1.4043273808649686)
(4, 1.3919211512423861)
(4, 1.401838666570078)
(3, 1.3994410669006443)
(0, 1.3994062879188744)
(4, 1.2732360023578608)
(2, 1.3881849104297757)
(4, 1.4034101724544643)
(2, 1.37372872089688)
(4, 1.3831635441847165)
(0, 1.3898252425648958)
(3, 1.3843864995982242)
(1, 1.358837191283132)
(0, 1.4019008959926518)
(2, 1.405671107690668)
(2, 1.4095278226873393)
(0, 1.3926051634727155)
(1, 1.389679500228387)
(2, 1.3733165237743459)
(0, 1.4021569136130634)
(3, 1.3877453108953919)
(1, 1.3888669246992231)
(1, 1.376421590782552)
(3, 1.4024938766411703)
(0, 1.3503591370765076)
(0, 1.4034514065760881)
(2, 1.3680120522586738)
(4, 1.4101685616344914)
(3, 1.4076073468786678)
(0, 1.387373991870618)
(1, 1.4014462455313519)
(3, 1.3854293134204205)
(0, 1.401277225994553)
(0, 1.3983942245523178)
(1, 1.357090013574256)
(0, 1.4095935077218846)
(1, 1.3933085631585604)
(0, 1.4045510936794199)
(2, 1.398550678154249)
(0, 1.4108691627243253)
(3, 1.3863462255628791)
(2, 1.3500351227625225)
(4, 1.3724994986491006)
(1, 1.3929389531746037)
(3, 1.4060225225725456)
(3, 1.3838712691413293)
(2, 1.3898491070137247)
(2, 1.4013704375393148)
(4, 1.3834412359617776)
(4, 1.4003837318458077)
(2, 1.4126438284228184)
(0, 1.3924826855399137)
(3, 1.4127824096300816)
(3, 1.4122824251806245)
(1, 1.3973798235230415)
(0, 1.39349280337355)
(2, 1.4066211574432685)
(2, 1.380488645127658)
(1, 1.4036675879052718)
(0, 1.408287574476226)
(3, 1.4056385324665794)
(2, 1.4119438051797768)
(2, 1.3796627703905233)
(4, 1.4034544837569087)
(2, 1.3918765678608565)
(3, 1.4074758084581627)
(3, 1.3845263720451588)
(1, 1.3876262556061223)
(0, 1.395913085021641)
(2, 1.3991408788324018)
(2, 1.3949839453472355)
(2, 1.3967495819762086)
(4, 1.3879179861188273)
(4, 1.4059176351498666)
(4, 1.388499945060214)
(2, 1.3864318325746574)
(2, 1.3943354942222455)
(4, 1.3818557893267236)
(4, 1.4041838602774677)
(3, 1.4078608971779036)
(4, 1.3787675711398792)
(4, 1.4112746014023707)
(3, 1.4044924402422394)
(4, 1.36473027442971)
(2, 1.3742425502074749)
(2, 1.3953196977172337)
(4, 1.4130832598781478)
(4, 1.408111958914784)
(0, 1.3959114450610186)
(0, 1.3768350468238488)
(3, 1.3898719286807995)
(3, 1.368230724820615)
(3, 1.4042013245547365)
(3, 1.4026075516742527)
(2, 1.3952516486617255)
(2, 1.3940516480502088)
(3, 1.4069521283203414)
(0, 1.4098833769630699)
(2, 1.398710955008713)
(2, 1.3954004741958648)
(4, 1.3960401396039341)
(3, 1.39685118055968)
(4, 1.2986413145121811)
(1, 1.3815335954281027)
(1, 1.130236857107425)
(0, 1.4040015751753183)
(3, 1.3854786551868423)
(0, 1.3982251376495507)
(4, 1.3175714814816162)
(3, 1.409186687458287)
(0, 1.3803669332387303)
(3, 1.3586895880006227)
(1, 1.4024796282428074)
(1, 1.4112816366120904)
(4, 1.3970185819226584)
(4, 1.4130972302722213)
(3, 1.398473245643791)
(4, 1.357608029340462)
(4, 1.408324565096411)
(4, 1.4036356501077965)
(3, 1.4081188453404898)
(2, 1.3862348389713082)
(0, 1.3951428977843532)
(4, 1.368431707809754)
(1, 1.3951566567141358)
(0, 1.401833114758522)
(3, 1.404853226173735)
(2, 1.3851698216035808)
(3, 1.4122031041698362)
(3, 1.4092724304963014)
(0, 1.3769367751093502)
(4, 1.3948072821220885)
(2, 1.3838776150810093)
(1, 1.4026782137262954)
(2, 1.385044163771469)
(1, 1.4038468054693385)
(1, 1.400613703763064)
(2, 1.3890831341842884)
(3, 1.410042725461497)
(3, 1.3848727398484604)
(2, 1.396905890362283)
(4, 1.4030038260963584)
(0, 1.4009990685663074)
(3, 1.387649241076448)
(2, 1.3961465959796207)
(1, 1.40352899936971)
(0, 1.3499400764922291)
(4, 1.3980289588428316)
(4, 1.402111516180068)
(3, 1.404160850374246)
(0, 1.4117467388599476)
(4, 1.4069480081637877)
(2, 1.378306817403406)
(0, 1.378380309875349)
(4, 1.4031776248648107)
(4, 1.405192132072269)
(4, 1.393175256511957)
(1, 1.3946638443678012)
(2, 1.401516722092096)
(3, 1.4073738670924278)
(1, 1.402760106630333)
(1, 1.4009951820501114)
(0, 1.4106141451680212)
(0, 1.3813801814788012)
(0, 1.390252930863403)
(1, 1.3893666562369893)
(1, 1.3989308128101436)
(3, 1.4066918404055317)
(0, 1.400260842263463)
(4, 1.3982760416428996)
(1, 1.3988027919576365)
(3, 1.3908866175862469)
(4, 1.4102303356174004)
(2, 1.3913236530586486)
(4, 1.3917843807728216)
(4, 1.393350391022925)
(0, 1.4010682964040537)
(2, 1.380098214030093)
(0, 1.4095374647409886)
(3, 1.3960781193645466)
(1, 1.3938238138115522)
(3, 1.406075327150694)
(0, 1.398909236334684)
(4, 1.4030645789857512)
(0, 1.3992941874000224)
(1, 1.410431096159826)
(3, 1.3891462571869992)
(0, 1.382997540539605)
(1, 1.4063686172187089)
(2, 1.4085727314805756)
(0, 1.405083486626362)
(1, 1.3934735904330184)
(0, 1.4070277750577984)
(0, 1.395437346957628)
(4, 1.3688652514528585)
(0, 1.4004020305298708)
(0, 1.3523720728225384)
(2, 1.401990105532613)
(2, 1.3853385041309416)
(1, 1.3952887400974725)
(1, 1.4010465396611036)
(0, 1.4091162669273913)
(0, 1.3941218918648866)
(1, 1.3815258695135608)
(4, 1.405761517086232)
(2, 1.3903423149715932)
(1, 1.4061523594907692)
(1, 1.4040206633224033)
(4, 1.401394777450441)
(2, 1.402318016437161)
(0, 1.4061204495951667)
(1, 1.2085525982078003)
(4, 1.4033194527092054)
(1, 1.3989104992595838)
(1, 1.382837107763279)
(0, 1.3945811125662335)
(0, 1.397996614750482)
(2, 1.3998758821816926)
(4, 1.3877528674526771)
(3, 1.4122482615749328)
(2, 1.4014141422738624)
(1, 1.4086379189186664)
(2, 1.398713856598092)
(0, 1.396494658660835)
(2, 1.3848995348302169)
(0, 1.3948608035261432)
(2, 1.3835020273829903)
(1, 1.4042066055451154)
(3, 1.4075232888714089)
(4, 1.3966233239923014)
(1, 1.400751405783916)
(3, 1.4026945065348173)
(1, 1.3972681810321665)
(1, 1.4094013831430474)
(4, 1.3585567561188332)
(1, 1.396662435021944)
(2, 1.399623278726171)
(2, 1.3936817342991106)
(0, 1.3961704396131418)
(4, 1.3792317784228911)
(4, 1.3968548951236794)
(2, 1.398421448580462)
(1, 1.4002892188997926)
(4, 1.4046667856357247)
(2, 1.4126385962390917)
(1, 1.4097356368673704)
(1, 1.388255068404874)
(0, 1.4101021651230263)
(0, 1.4036875496306171)
(4, 1.3865805386413634)
(4, 1.3947866957019703)
(0, 1.394817579981879)
(1, 1.398056973134074)
(4, 1.3643392673800807)
(3, 1.3791843509642183)
(3, 1.407918706495176)
(3, 1.3852240592037217)
(1, 1.388903936116831)
(0, 1.3999080006890288)
(4, 1.3942333737469654)
(2, 1.3995738059154403)
(0, 1.3984601809927484)
(4, 1.4078776071587222)
(2, 1.4017816696211256)
(4, 1.400978718090126)
(2, 1.3526471105880202)
(3, 1.4114952919312411)
(3, 1.374112573144122)
(3, 1.3965139723192193)
(1, 1.379739529757186)
(1, 1.4052690247200823)
(0, 1.3987999945761478)
(1, 1.3706203167375526)
(3, 1.3946555407795878)
(2, 1.4042668149502893)
(1, 1.3939988968459223)
(1, 1.4049681779784797)
(1, 1.3927699073369955)
(4, 1.393274935974658)
(4, 1.3863617257977077)
(3, 1.3918042142120592)
(4, 1.4034633361558022)
(4, 1.3932786695002404)
(4, 1.4112815288513072)
(2, 1.385264838654825)
(1, 1.4077071278209)
(3, 1.390950047086638)
(0, 1.3772203295976457)
(3, 1.4118316211067432)
(4, 1.4073234759989477)
(3, 1.392397239674413)
(0, 1.3871569872024636)
(1, 1.4066041918550711)
(2, 1.2795356872560593)
(4, 1.4014512527664171)
(2, 1.3685191759460982)
(1, 1.4091812064236628)
(1, 1.387614133963089)
(0, 1.407040236658924)
(3, 1.4125321879594896)
(1, 1.384304057743064)
(1, 1.385628806845996)
(4, 1.3996474405520756)
(3, 1.2839704593646812)
(4, 1.4014960443506022)
(2, 1.4063272129661075)
(4, 1.3643679346741329)
(1, 1.3694663627889907)
(4, 1.3632482204715963)
(3, 1.4070854932267243)
(3, 1.4075429208582182)
(4, 1.400163999534697)
(4, 1.4056376917668367)
(3, 1.4069837302569108)
(2, 1.4028276488138305)
(0, 1.4008767380477065)
(1, 1.409838164468694)
(2, 1.4119121361020783)
(3, 1.4066696054670267)
(1, 1.3920047428805593)
(1, 1.3981299309956827)
(3, 1.384458688862346)
(3, 1.4073294051601457)
(2, 1.3843404885220834)
(1, 1.4112500497584124)
(0, 1.3995819359685084)
(2, 1.399294813914868)
(2, 1.4045102576059905)
(2, 1.3580341993992577)
(3, 1.4061399440525288)
(0, 1.407853326184039)
(4, 1.3718400079126192)
(2, 1.3790045124185737)
(3, 1.3679627591445096)
(2, 1.3902803025209594)
(2, 1.4042569040802115)
(0, 1.4023723843478073)
(2, 1.4051509948439107)
(4, 1.4021482552732671)
(3, 1.3895358954850479)
(2, 1.4096330126445595)
(3, 1.3603560763540892)
(3, 1.4065937879332266)
(3, 1.3964809016125768)
